id,playtime_forever,genres,year
356280,762.0,Strategy,2013
356290,1053.0,Action,2013
356290,1053.0,Adventure,2013
356290,1053.0,Indie,2013
356290,1053.0,Racing,2013
356310,49108.0,Action,2014
356310,49108.0,Indie,2014
356310,49108.0,Simulation,2014
356330,40172.0,Adventure,2024
356330,40172.0,Casual,2024
356330,40172.0,Indie,2024
356370,42753.0,Action,2015
356370,42753.0,Casual,2015
356370,42753.0,Indie,2015
356380,3029.0,Indie,2015
356390,546.0,Casual,2013
356390,546.0,Indie,2013
356390,546.0,RPG,2013
356390,546.0,Simulation,2013
356390,546.0,Strategy,2013
356420,5752.0,Action,2024
356420,5752.0,Adventure,2024
356420,5752.0,Indie,2024
356430,15527.0,Racing,2014
356430,15527.0,Simulation,2014
356500,27650.0,Action,2024
356500,27650.0,Indie,2024
356500,27650.0,RPG,2024
356500,27650.0,Adventure,2024
356510,85.0,Adventure,2015
356510,85.0,Casual,2015
356510,85.0,Indie,2015
356510,85.0,Strategy,2015
356520,2795.0,Audio Production,2024
356530,9320.0,Audio Production,2015
356540,7210.0,Action,2015
356540,7210.0,Adventure,2015
356540,7210.0,Indie,2015
356540,7210.0,RPG,2015
356540,7210.0,Simulation,2015
356540,7210.0,Strategy,2015
356550,5739.0,Action,2015
356560,6524.0,Adventure,2014
356560,6524.0,Indie,2014
356570,212933.0,Adventure,2024
356570,212933.0,Indie,2024
356580,1075.0,Adventure,2015
356580,1075.0,Indie,2015
356640,25368.0,Adventure,2014
356640,25368.0,Indie,2014
356640,25368.0,RPG,2014
356670,110433.0,Action,2014
356670,110433.0,Adventure,2014
356670,110433.0,Indie,2014
356670,110433.0,RPG,2014
356710,3.0,Action,2015
356710,3.0,Adventure,2015
356710,3.0,Indie,2015
356730,2022.0,Indie,2024
356730,2022.0,Simulation,2024
356730,2022.0,Strategy,2024
356730,2022.0,Adventure,2024
356730,2022.0,Casual,2024
356770,537.0,Action,2024
356770,537.0,Casual,2024
356770,537.0,Indie,2024
356790,4297.0,Casual,2015
356790,4297.0,Indie,2015
356790,4297.0,Strategy,2015
356800,197.0,Casual,2014
356800,197.0,Indie,2014
356800,197.0,Strategy,2014
356870,16.0,Simulation,2014
356880,2240.0,Simulation,2014
356890,4933.0,Simulation,2015
356910,1814.0,Indie,2015
356910,1814.0,RPG,2015
356910,1814.0,Strategy,2015
356940,0.0,Indie,2014
356940,0.0,RPG,2014
356940,0.0,Strategy,2014
357010,773.0,Action,2015
357010,773.0,Adventure,2015
357010,773.0,Indie,2015
357030,9346.0,Indie,2024
357030,9346.0,RPG,2024
357030,9346.0,Strategy,2024
357070,14688.0,Indie,2015
357070,14688.0,RPG,2015
357070,14688.0,Strategy,2015
357120,6097.0,Action,2015
357120,6097.0,Adventure,2015
357120,6097.0,Casual,2015
357120,6097.0,Strategy,2015
357200,8794.0,Casual,2015
357200,8794.0,Indie,2015
357200,8794.0,Simulation,2015
357280,32178.0,Action,2015
357280,32178.0,Simulation,2015
357280,32178.0,Strategy,2015
357290,11.0,Casual,2015
357290,11.0,Simulation,2015
357300,17964.0,Casual,2015
357300,17964.0,Indie,2015
357300,17964.0,Simulation,2015
357320,178.0,Indie,2015
357330,12170.0,Casual,2015
357330,12170.0,Indie,2015
357340,33449.0,Adventure,2015
357340,33449.0,RPG,2015
357370,4070.0,Casual,2015
357370,4070.0,Indie,2015
357380,3037.0,Indie,2015
357380,3037.0,Racing,2015
357380,3037.0,Sports,2015
357400,5.0,Casual,2014
357400,5.0,Indie,2014
357410,214.0,Indie,2014
357410,214.0,Simulation,2014
357410,214.0,Strategy,2014
357460,223.0,Adventure,2014
357460,223.0,Casual,2014
357460,223.0,Indie,2014
357470,2089.0,Simulation,2024
357480,18867.0,Adventure,2015
357480,18867.0,Indie,2015
357480,18867.0,RPG,2015
357480,18867.0,Simulation,2015
357480,18867.0,Casual,2015
357480,18867.0,Strategy,2015
357490,3515.0,Action,2014
357490,3515.0,Free to Play,2014
357490,3515.0,Indie,2014
357490,3515.0,Massively Multiplayer,2014
357490,3515.0,RPG,2014
357490,3515.0,Simulation,2014
357600,13711.0,Casual,2024
357600,13711.0,Indie,2024
357600,13711.0,RPG,2024
357650,3825.0,Action,2014
357650,3825.0,Casual,2014
357650,3825.0,Indie,2014
357650,3825.0,Simulation,2014
357650,3825.0,Strategy,2014
357670,3566.0,Action,2014
357670,3566.0,Adventure,2014
357670,3566.0,Casual,2014
357670,3566.0,Indie,2014
357690,611.0,Action,2024
357690,611.0,Adventure,2024
357690,611.0,Indie,2024
357690,611.0,Strategy,2024
357700,399.0,Casual,2024
357700,399.0,Indie,2024
357720,6329.0,Simulation,2024
357730,13.0,Design &amp; Illustration,2015
357730,13.0,Web Publishing,2015
357750,0.0,Strategy,2014
357770,20026.0,Action,2014
357770,20026.0,Casual,2014
357770,20026.0,Free to Play,2014
357780,40419.0,Action,2014
357780,40419.0,Casual,2014
357780,40419.0,Free to Play,2014
357830,1712.0,Action,2024
357830,1712.0,Adventure,2024
357830,1712.0,Indie,2024
357840,641.0,Action,2024
357840,641.0,Adventure,2024
357840,641.0,Indie,2024
357890,2870.0,Indie,2024
357900,24948.0,Action,2014
357900,24948.0,Indie,2014
357910,416.0,Casual,2014
357910,416.0,Indie,2014
357920,4.0,Indie,2024
357920,4.0,RPG,2024
357920,4.0,Strategy,2024
357930,430.0,Indie,2014
357930,430.0,RPG,2014
357930,430.0,Strategy,2014
357940,563.0,Adventure,2015
357940,563.0,Indie,2015
358000,0.0,Action,2015
358000,0.0,Indie,2015
358000,0.0,RPG,2015
358030,360.0,Casual,2024
358070,164.0,Casual,2014
358070,164.0,Indie,2014
358080,5741.0,Casual,2015
358080,5741.0,Free to Play,2015
358080,5741.0,Massively Multiplayer,2015
358080,5741.0,RPG,2015
358080,5741.0,Simulation,2015
358080,5741.0,Strategy,2015
358090,25683.0,Indie,2024
358090,25683.0,Strategy,2024
358130,22599.0,Adventure,2024
358130,22599.0,Casual,2024
358130,22599.0,Indie,2024
358170,86.0,Indie,2015
358180,712.0,Adventure,2012
358180,712.0,Casual,2012
358180,712.0,Indie,2012
358190,257.0,Action,2015
358190,257.0,Casual,2015
358190,257.0,Indie,2015
358190,257.0,Racing,2015
358190,257.0,Sports,2015
358200,287.0,Adventure,2015
358210,324.0,Action,2015
358210,324.0,Adventure,2015
358210,324.0,Indie,2015
358220,161.0,Action,2015
358230,115.0,Action,2015
358230,115.0,Indie,2015
358230,115.0,Strategy,2015
358240,64.0,Action,2015
358240,64.0,Indie,2015
358240,64.0,Early Access,2015
358250,1164.0,Casual,2015
358250,1164.0,Simulation,2015
358260,733.0,Casual,2015
358260,733.0,Simulation,2015
358270,1202.0,Casual,2014
358270,1202.0,Simulation,2014
358280,741.0,Casual,2013
358280,741.0,Simulation,2013
358290,265.0,Casual,2014
358290,265.0,Indie,2014
358290,265.0,Education,2014
358300,83.0,Action,2024
358300,83.0,Casual,2024
358300,83.0,Indie,2024
358310,84.0,Casual,2024
358310,84.0,Indie,2024
358310,84.0,Strategy,2024
358320,114.0,Indie,2014
358320,114.0,RPG,2014
358320,114.0,Simulation,2014
358330,82.0,Action,2014
358330,82.0,Adventure,2014
358330,82.0,Indie,2014
358340,641.0,Action,2012
358340,641.0,Adventure,2012
358340,641.0,Indie,2012
358340,641.0,RPG,2012
358340,641.0,Strategy,2012
358350,120.0,Adventure,2015
358350,120.0,Indie,2015
358350,120.0,RPG,2015
358360,929.0,Casual,2015
358360,929.0,Indie,2015
358360,929.0,Strategy,2015
358370,368.0,Adventure,2024
358370,368.0,Casual,2024
358370,368.0,Indie,2024
358370,368.0,RPG,2024
358380,289.0,Action,2024
358380,289.0,Indie,2024
358390,127.0,Action,2024
358390,127.0,Adventure,2024
358390,127.0,Indie,2024
358400,121.0,Indie,2024
358400,121.0,RPG,2024
358410,628.0,Action,2024
358410,628.0,Indie,2024
358420,184.0,Action,2015
358420,184.0,RPG,2015
358420,184.0,Strategy,2015
358420,184.0,Free to Play,2015
358430,302.0,Adventure,2014
358430,302.0,Indie,2014
358440,213.0,Racing,2014
358440,213.0,Simulation,2014
358440,213.0,Sports,2014
358440,213.0,Strategy,2014
358440,213.0,Action,2014
358440,213.0,Free to Play,2014
358460,2066.0,Casual,2015
358460,2066.0,Indie,2015
358460,2066.0,Strategy,2015
358480,10211.0,Action,2014
358480,10211.0,Casual,2014
358480,10211.0,Indie,2014
358490,0.0,Action,2014
358610,63.0,Action,2014
358610,63.0,Adventure,2014
358610,63.0,Indie,2014
358610,63.0,Early Access,2014
358640,37.0,Casual,2015
358640,37.0,Strategy,2015
358650,4374.0,Casual,2015
358700,347.0,Adventure,2015
358700,347.0,Casual,2015
358700,347.0,Indie,2015
358720,0.0,Action,2014
358720,0.0,Adventure,2014
358720,0.0,Indie,2014
358720,0.0,RPG,2014
358720,0.0,Simulation,2014
358720,0.0,Sports,2014
358720,0.0,Casual,2014
358750,29296.0,Adventure,2014
358750,29296.0,Indie,2014
358760,11319.0,Adventure,2014
358760,11319.0,Indie,2014
358760,11319.0,RPG,2014
358770,2273.0,Action,2015
358770,2273.0,RPG,2015
358810,1224.0,Action,2015
358810,1224.0,Strategy,2015
358810,1224.0,Casual,2015
358810,1224.0,Adventure,2015
358830,1643.0,Action,2014
358830,1643.0,RPG,2014
358830,1643.0,Adventure,2014
358840,13.0,Casual,2024
358840,13.0,Free to Play,2024
358840,13.0,Indie,2024
358840,13.0,Simulation,2024
358840,13.0,Strategy,2024
358840,13.0,Early Access,2024
358840,13.0,Adventure,2024
358960,6209.0,Action,2013
358960,6209.0,RPG,2013
359040,7409.0,Action,2024
359040,7409.0,RPG,2024
359050,371351.0,Adventure,2015
359050,371351.0,Casual,2015
359050,371351.0,Indie,2015
359060,6678.0,Casual,2015
359060,6678.0,Indie,2015
359060,6678.0,Strategy,2015
359070,0.0,Casual,2024
359070,0.0,Indie,2024
359070,0.0,Simulation,2024
359080,244.0,Action,2014
359090,23.0,Casual,2014
359090,23.0,Simulation,2014
359140,3017.0,Action,2014
359140,3017.0,Adventure,2014
359140,3017.0,Casual,2014
359140,3017.0,Free to Play,2014
359140,3017.0,Indie,2014
359140,3017.0,Massively Multiplayer,2014
359140,3017.0,RPG,2014
359140,3017.0,Simulation,2014
359160,17.0,Indie,2014
359160,17.0,Simulation,2014
359160,17.0,Strategy,2014
359190,577.0,Indie,2014
359220,7768.0,Free to Play,2014
359220,7768.0,Massively Multiplayer,2014
359220,7768.0,RPG,2014
359220,7768.0,Strategy,2014
359230,8764.0,Casual,2013
359230,8764.0,Indie,2013
359250,5388.0,Action,2015
359250,5388.0,Adventure,2015
359250,5388.0,Indie,2015
359250,5388.0,RPG,2015
359260,2045.0,Casual,2024
359260,2045.0,Indie,2024
359260,2045.0,Racing,2024
359260,2045.0,Simulation,2024
359280,3353.0,Racing,2015
359280,3353.0,Simulation,2015
359280,3353.0,Sports,2015
359290,905.0,RPG,2024
359290,905.0,Strategy,2024
359300,625.0,Racing,2024
359300,625.0,Simulation,2024
359300,625.0,Sports,2024
359310,88030.0,Adventure,2024
359310,88030.0,Indie,2024
359310,88030.0,RPG,2024
359320,5307077.0,Action,2014
359320,5307077.0,Indie,2014
359350,486.0,RPG,2024
359350,486.0,Simulation,2024
359350,486.0,Strategy,2024
359370,1203.0,Free to Play,2024
359370,1203.0,Massively Multiplayer,2024
359370,1203.0,Simulation,2024
359370,1203.0,Sports,2024
359390,31158.0,Racing,2015
359390,31158.0,Simulation,2015
359390,31158.0,Sports,2015
359400,1830.0,RPG,2015
359400,1830.0,Simulation,2015
359400,1830.0,Strategy,2015
359410,2355.0,RPG,2024
359410,2355.0,Simulation,2024
359410,2355.0,Strategy,2024
359440,883.0,Adventure,2024
359440,883.0,Casual,2024
359440,883.0,Indie,2024
359450,1140.0,Indie,2024
359450,1140.0,Strategy,2024
359550,10061530.0,Action,2015
359550,10061530.0,Free to Play,2015
359550,10061530.0,Strategy,2015
359550,10061530.0,Simulation,2015
359560,6144.0,Adventure,2015
359560,6144.0,Casual,2015
359560,6144.0,Indie,2015
359580,12026.0,Action,2015
359580,12026.0,Adventure,2015
359580,12026.0,Casual,2015
359580,12026.0,Indie,2015
359580,12026.0,RPG,2015
359600,3159.0,Design &amp; Illustration,2015
359600,3159.0,Web Publishing,2015
359610,4048.0,Action,2015
359610,4048.0,Casual,2015
359610,4048.0,Indie,2015
359610,4048.0,Massively Multiplayer,2015
359610,4048.0,Simulation,2015
359610,4048.0,Strategy,2015
359610,4048.0,Early Access,2015
359620,0.0,Action,2014
359630,385.0,Indie,2024
359630,385.0,RPG,2024
359630,385.0,Strategy,2024
359630,385.0,Adventure,2024
359630,385.0,Utilities,2024
359650,329.0,Action,2024
359650,329.0,Casual,2024
359650,329.0,Indie,2024
359670,4259.0,Action,2024
359670,4259.0,Early Access,2024
359670,4259.0,Indie,2024
359800,19952.0,Action,2024
359800,19952.0,Indie,2024
359800,19952.0,Early Access,2024
359800,19952.0,Casual,2024
359810,18695.0,Action,2015
359810,18695.0,Adventure,2015
359810,18695.0,Indie,2015
359810,18695.0,Racing,2015
359810,18695.0,Casual,2015
359810,18695.0,Strategy,2015
359840,744.0,Casual,2015
359840,744.0,Simulation,2015
359840,744.0,Strategy,2015
359850,1177.0,Adventure,2014
359850,1177.0,Casual,2014
359850,1177.0,Indie,2014
359870,481730.0,Action,2014
359870,481730.0,Simulation,2014
359900,18413.0,Indie,2014
359900,18413.0,Strategy,2014
359920,865.0,Adventure,2014
359920,865.0,Casual,2014
359920,865.0,Indie,2014
359940,805.0,Simulation,2014
359960,6848.0,Action,2014
359960,6848.0,Casual,2014
359960,6848.0,Indie,2014
359960,6848.0,Racing,2014
359960,6848.0,Sports,2014
360010,8853.0,Adventure,2013
360010,8853.0,Indie,2013
360010,8853.0,RPG,2013
360040,3863.0,Action,2015
360040,3863.0,Indie,2015
360040,3863.0,Free to Play,2015
360130,167.0,Simulation,2014
360150,28643.0,Indie,2024
360150,28643.0,Racing,2024
360150,28643.0,Simulation,2024
360150,28643.0,Sports,2024
360170,130284.0,Action,2015
360170,130284.0,Indie,2015
360290,0.0,Action,2024
360290,0.0,Adventure,2024
360290,0.0,Indie,2024
360380,27504.0,Action,2024
360380,27504.0,Adventure,2024
360380,27504.0,Casual,2024
360380,27504.0,Indie,2024
360390,4004.0,Action,2015
360390,4004.0,Indie,2015
360390,4004.0,Simulation,2015
360390,4004.0,Strategy,2015
360450,2182.0,Adventure,2014
360450,2182.0,Indie,2014
360480,19641.0,Indie,2015
360510,3743.0,Action,2024
360510,3743.0,Indie,2024
360510,3743.0,Simulation,2024
360520,52.0,Free to Play,2015
360520,52.0,Indie,2015
360520,52.0,Massively Multiplayer,2015
360520,52.0,RPG,2015
360520,52.0,Simulation,2015
360520,52.0,Strategy,2015
360550,6733.0,Casual,2015
360550,6733.0,Indie,2015
360550,6733.0,Strategy,2015
360580,66.0,Action,2014
360580,66.0,Simulation,2014
360590,12421.0,Adventure,2024
360600,0.0,Simulation,2015
360600,0.0,Strategy,2015
360610,49.0,Adventure,2015
360620,1569.0,Adventure,2015
360640,62394.0,Adventure,2014
360650,26770.0,Adventure,2015
360720,0.0,Adventure,2024
360730,37806.0,Adventure,2014
360730,37806.0,RPG,2014
360740,118361.0,Simulation,2015
360740,118361.0,Strategy,2015
360750,6.0,Adventure,2014
360750,6.0,Casual,2014
360760,7744.0,Casual,2014
360760,7744.0,Indie,2014
360840,570.0,Action,2014
360840,570.0,Free to Play,2014
360840,570.0,Massively Multiplayer,2014
360840,570.0,RPG,2014
360850,1658.0,Indie,2015
360850,1658.0,Adventure,2015
360870,22785.0,Adventure,2015
360870,22785.0,Indie,2015
360880,256.0,Adventure,2014
360880,256.0,Indie,2014
360890,91.0,Adventure,2014
360940,27667.0,Adventure,2015
360950,7348.0,Action,2015
360950,7348.0,Indie,2015
360990,800.0,Action,2015
360990,800.0,Adventure,2015
360990,800.0,Indie,2015
361020,265.0,Action,2014
361020,265.0,Adventure,2014
361020,265.0,Indie,2014
361020,265.0,RPG,2014
361040,585.0,Indie,2014
361040,585.0,Action,2014
361040,585.0,Adventure,2014
361130,189.0,Action,2024
361130,189.0,Adventure,2024
361130,189.0,Indie,2024
361130,189.0,RPG,2024
361160,3875.0,Casual,2015
361190,32806.0,Utilities,2013
361200,3337.0,Casual,2014
361200,3337.0,Indie,2014
361200,3337.0,Simulation,2014
361200,3337.0,Education,2014
361280,89209.0,Adventure,2024
361280,89209.0,Indie,2024
361280,89209.0,Simulation,2024
361280,89209.0,Free to Play,2024
361280,89209.0,Education,2024
361280,89209.0,Action,2024
361300,7128.0,Action,2015
361300,7128.0,Indie,2015
361320,1784.0,Action,2015
361320,1784.0,Adventure,2015
361320,1784.0,Indie,2015
361320,1784.0,RPG,2015
361330,6.0,Action,2015
361330,6.0,Adventure,2015
361330,6.0,Indie,2015
361330,6.0,RPG,2015
361350,488.0,Adventure,2014
361350,488.0,Indie,2014
361350,488.0,Massively Multiplayer,2014
361350,488.0,RPG,2014
361360,1567.0,Casual,2014
361360,1567.0,Indie,2014
361360,1567.0,Strategy,2014
361380,450.0,Casual,2013
361380,450.0,Indie,2013
361380,450.0,Strategy,2013
361400,7156.0,Simulation,2014
361420,0.0,Racing,2014
361430,85.0,Action,2024
361430,85.0,Casual,2024
361430,85.0,Indie,2024
361430,85.0,Sports,2024
361430,85.0,Early Access,2024
361550,5904.0,Action,2014
361560,26.0,Adventure,2014
361600,3220.0,Adventure,2015
361600,3220.0,Casual,2015
361600,3220.0,Indie,2015
361620,81.0,Action,2024
361630,19738.0,Action,2014
361640,33248.0,Indie,2015
361640,33248.0,Strategy,2015
361640,33248.0,Early Access,2015
361660,0.0,Adventure,2015
361660,0.0,Education,2015
361670,4599.0,Adventure,2014
361670,4599.0,Strategy,2014
361670,4599.0,Indie,2014
361680,0.0,Action,2015
361680,0.0,Indie,2015
361690,4980.0,Casual,2024
361690,4980.0,Indie,2024
361700,786.0,Indie,2014
361700,786.0,RPG,2014
361700,786.0,Strategy,2014
361710,201.0,Action,2015
361710,201.0,Casual,2015
361710,201.0,Indie,2015
361720,864.0,Action,2015
361720,864.0,Adventure,2015
361720,864.0,Casual,2015
361720,864.0,Indie,2015
361730,238.0,Adventure,2014
361730,238.0,Indie,2014
361740,351.0,Action,2024
361740,351.0,Casual,2024
361740,351.0,Indie,2024
361740,351.0,Strategy,2024
361750,168.0,Action,2015
361750,168.0,Adventure,2015
361750,168.0,Casual,2015
361750,168.0,Indie,2015
361760,175.0,Action,2024
361760,175.0,Strategy,2024
361770,173.0,Video Production,2015
361780,242.0,Utilities,2024
361800,175937.0,Action,2015
361800,175937.0,Early Access,2015
361830,2786.0,Adventure,2014
361850,534.0,Adventure,2024
361890,4078.0,Action,2024
361890,4078.0,Casual,2024
361890,4078.0,Indie,2024
361890,4078.0,RPG,2024
361890,4078.0,Simulation,2024
361890,4078.0,Strategy,2024
361930,404.0,Casual,2013
361930,404.0,Simulation,2013
361950,825.0,Casual,2013
361950,825.0,Indie,2013
361950,825.0,Racing,2013
361970,605.0,Casual,2015
361970,605.0,Simulation,2015
361990,16296.0,Action,2014
361990,16296.0,Indie,2014
361990,16296.0,Simulation,2014
362030,520.0,Casual,2013
362030,520.0,Simulation,2013
362030,520.0,Sports,2013
362030,520.0,Strategy,2013
362070,41353.0,Simulation,2014
362070,41353.0,Strategy,2014
362090,17922.0,Adventure,2015
362090,17922.0,Free to Play,2015
362090,17922.0,RPG,2015
362090,17922.0,Strategy,2015
362130,4333.0,Casual,2014
362130,4333.0,Indie,2014
362130,4333.0,Strategy,2014
362140,2872.0,Indie,2014
362140,2872.0,RPG,2014
362140,2872.0,Simulation,2014
362140,2872.0,Strategy,2014
362160,986.0,Adventure,2024
362160,986.0,Indie,2024
362180,173.0,Strategy,2024
362190,109.0,Sports,2014
362190,109.0,Strategy,2014
362200,141.0,Casual,2014
362200,141.0,Indie,2014
362200,141.0,Simulation,2014
362210,64.0,Casual,2013
362210,64.0,Indie,2013
362220,58.0,Action,2014
362220,58.0,Indie,2014
362220,58.0,Early Access,2014
362230,56.0,Casual,2015
362230,56.0,Indie,2015
362240,108.0,Simulation,2024
362240,108.0,Strategy,2024
362250,260.0,Action,2015
362250,260.0,Adventure,2015
362250,260.0,Casual,2015
362250,260.0,Indie,2015
362260,97.0,Casual,2024
362260,97.0,Indie,2024
362260,97.0,Simulation,2024
362270,100.0,Casual,2015
362270,100.0,Indie,2015
362280,109.0,Action,2014
362280,109.0,Adventure,2014
362280,109.0,Indie,2014
362290,9833.0,Action,2013
362290,9833.0,Indie,2013
362290,9833.0,RPG,2013
362290,9833.0,Racing,2013
362300,18934.0,Adventure,2012
362300,18934.0,Indie,2012
362310,8284.0,Action,2013
362310,8284.0,Casual,2013
362310,8284.0,Free to Play,2013
362310,8284.0,Indie,2013
362310,8284.0,Simulation,2013
362310,8284.0,Sports,2013
362310,8284.0,Strategy,2013
362350,7939.0,Casual,2014
362350,7939.0,Free to Play,2014
362350,7939.0,Indie,2014
362350,7939.0,Simulation,2014
362350,7939.0,Sports,2014
362350,7939.0,Strategy,2014
362380,60.0,Casual,2024
362380,60.0,Free to Play,2024
362380,60.0,Indie,2024
362380,60.0,Simulation,2024
362380,60.0,Sports,2024
362380,60.0,Strategy,2024
362400,1616.0,Casual,2014
362400,1616.0,Indie,2014
362400,1616.0,Strategy,2014
362410,632.0,Casual,2015
362410,632.0,Free to Play,2015
362410,632.0,Indie,2015
362410,632.0,Simulation,2015
362410,632.0,Sports,2015
362410,632.0,Strategy,2015
362490,82376.0,Casual,2014
362490,82376.0,Free to Play,2014
362490,82376.0,Indie,2014
362490,82376.0,Simulation,2014
362490,82376.0,Sports,2014
362490,82376.0,Strategy,2014
362610,39678.0,Casual,2024
362610,39678.0,Free to Play,2024
362610,39678.0,Indie,2024
362610,39678.0,Simulation,2024
362610,39678.0,Sports,2024
362610,39678.0,Strategy,2024
362620,103896.0,Racing,2024
362660,24768.0,Casual,2014
362660,24768.0,Free to Play,2014
362660,24768.0,Indie,2014
362660,24768.0,Simulation,2014
362660,24768.0,Sports,2014
362660,24768.0,Strategy,2014
362680,37368.0,Adventure,2015
362680,37368.0,Casual,2015
362680,37368.0,RPG,2015
362680,37368.0,Strategy,2015
362740,181.0,Casual,2014
362740,181.0,Free to Play,2014
362740,181.0,Indie,2014
362740,181.0,Simulation,2014
362740,181.0,Sports,2014
362740,181.0,Strategy,2014
362750,1204.0,Action,2014
362750,1204.0,Indie,2014
362750,1204.0,RPG,2014
362780,121.0,Racing,2014
362790,0.0,Racing,2015
362810,12757.0,Casual,2014
362810,12757.0,Free to Play,2014
362810,12757.0,Indie,2014
362810,12757.0,Simulation,2014
362810,12757.0,Sports,2014
362810,12757.0,Strategy,2014
362830,64.0,Racing,2015
362860,229.0,Casual,2015
362860,229.0,Indie,2015
362870,16179.0,Casual,2015
362870,16179.0,Simulation,2015
362890,533052.0,RPG,2015
362920,18.0,Action,2013
362920,18.0,Adventure,2013
362930,2174.0,Action,2014
362940,181.0,Action,2014
363050,208.0,Action,2013
363060,124.0,Simulation,2013
363070,53.0,Action,2014
363070,53.0,Indie,2014
363130,25635.0,Action,2024
363130,25635.0,Casual,2024
363130,25635.0,Indie,2024
363150,59771.0,Action,2014
363150,59771.0,Casual,2014
363150,59771.0,Indie,2014
363180,2382.0,Action,2014
363180,2382.0,Casual,2014
363180,2382.0,Indie,2014
363200,0.0,Adventure,2015
363200,0.0,Indie,2015
363200,0.0,RPG,2015
363200,0.0,Strategy,2015
363220,0.0,Adventure,2024
363220,0.0,Indie,2024
363220,0.0,RPG,2024
363220,0.0,Strategy,2024
363240,6416.0,Action,2024
363240,6416.0,Indie,2024
363270,5615.0,Casual,2024
363270,5615.0,Indie,2024
363270,5615.0,Simulation,2024
363270,5615.0,Sports,2024
363270,5615.0,Strategy,2024
363330,12765.0,Adventure,2014
363330,12765.0,Casual,2014
363360,11679.0,Indie,2015
363360,11679.0,Simulation,2015
363410,33132.0,Simulation,2015
363410,33132.0,Strategy,2015
363420,3176.0,Adventure,2014
363420,3176.0,Indie,2014
363420,3176.0,Casual,2014
363430,75.0,Indie,2024
363430,75.0,Strategy,2024
363440,27674.0,Casual,2015
363440,27674.0,Indie,2015
363440,27674.0,RPG,2015
363440,27674.0,Simulation,2015
363460,18895.0,Free to Play,2015
363460,18895.0,Indie,2015
363480,1369.0,Action,2024
363480,1369.0,RPG,2024
363490,30761.0,Action,2015
363490,30761.0,RPG,2015
363490,30761.0,Adventure,2015
363500,953.0,Action,2015
363500,953.0,RPG,2015
363500,953.0,Adventure,2015
363510,12929.0,Design &amp; Illustration,2015
363510,12929.0,Utilities,2015
363520,5086.0,Design &amp; Illustration,2015
363520,5086.0,Utilities,2015
363530,1507.0,Design &amp; Illustration,2014
363530,1507.0,Utilities,2014
363550,364.0,Action,2014
363550,364.0,Free to Play,2014
363550,364.0,Early Access,2014
363550,364.0,Strategy,2014
363550,364.0,Massively Multiplayer,2014
363550,364.0,Adventure,2014
363580,6914.0,Action,2015
363580,6914.0,Free to Play,2015
363600,115592.0,Casual,2015
363600,115592.0,Free to Play,2015
363600,115592.0,Indie,2015
363600,115592.0,Simulation,2015
363600,115592.0,Sports,2015
363610,11983.0,Action,2015
363610,11983.0,Adventure,2015
363610,11983.0,Strategy,2015
363610,11983.0,Early Access,2015
363620,40399.0,Strategy,2015
363650,0.0,Action,2013
363650,0.0,Casual,2013
363650,0.0,Indie,2013
363660,0.0,Action,2014
363660,0.0,Adventure,2014
363660,0.0,Massively Multiplayer,2014
363670,3222.0,Action,2015
363670,3222.0,Adventure,2015
363670,3222.0,Casual,2015
363670,3222.0,Indie,2015
363680,438408.0,Adventure,2015
363680,438408.0,Casual,2015
363790,10006.0,Casual,2014
363790,10006.0,Free to Play,2014
363790,10006.0,Indie,2014
363790,10006.0,Simulation,2014
363790,10006.0,Sports,2014
363790,10006.0,Strategy,2014
363890,294755.0,Action,2024
363890,294755.0,Indie,2024
363900,29.0,Action,2015
363900,29.0,Indie,2015
363920,3211.0,Action,2024
363920,3211.0,Casual,2024
363920,3211.0,Indie,2024
363930,2212.0,Design &amp; Illustration,2024
363930,2212.0,Education,2024
363930,2212.0,Photo Editing,2024
363930,2212.0,Software Training,2024
363940,8286.0,Action,2015
363940,8286.0,Indie,2015
363940,8286.0,Strategy,2015
363950,0.0,Casual,2015
363950,0.0,Indie,2015
363950,0.0,RPG,2015
363950,0.0,Simulation,2015
363950,0.0,Strategy,2015
363960,57.0,Action,2015
363960,57.0,Adventure,2015
363960,57.0,RPG,2015
363970,33263285.0,Action,2015
363970,33263285.0,Adventure,2015
363970,33263285.0,Casual,2015
363970,33263285.0,Indie,2015
363980,36222.0,Adventure,2014
363980,36222.0,Indie,2014
363980,36222.0,Strategy,2014
364050,25410.0,Action,2015
364050,25410.0,Adventure,2015
364050,25410.0,Indie,2015
364050,25410.0,RPG,2015
364050,25410.0,Strategy,2015
364060,57.0,Action,2015
364060,57.0,Adventure,2015
364060,57.0,Indie,2015
364060,57.0,RPG,2015
364060,57.0,Strategy,2015
364100,30.0,Indie,2015
364100,30.0,RPG,2015
364100,30.0,Strategy,2015
364100,30.0,Utilities,2015
364110,26844.0,Adventure,2011
364110,26844.0,Indie,2011
364130,2.0,Action,2015
364130,2.0,Indie,2015
364190,67.0,Action,2015
364190,67.0,Free to Play,2015
364230,1129.0,Adventure,2014
364230,1129.0,Indie,2014
364240,1.0,Adventure,2014
364240,1.0,Indie,2014
364240,1.0,Racing,2014
364250,717.0,Action,2014
364270,31693.0,Casual,2015
364270,31693.0,Simulation,2015
364300,2313.0,Casual,2014
364300,2313.0,Simulation,2014
364350,8768.0,Casual,2015
